t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2]
11.349232912063599,0.0,0.0,-9.81,1.0,0.0,-111.33597486734391,11.349232912063599,0.0,-635.8127763804085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.397989511489868,0.0,0.0,-9.81,1.0,0.0,-111.81427710771561,11.397989511489868,0.0,-641.2644602994874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.44799017906189,0.0,0.0,-9.81,1.0,0.0,-112.30478365659714,11.44799017906189,0.0,-646.8797744538487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.49814772605896,0.0,0.0,-9.81,1.0,0.0,-112.7968291926384,11.49814772605896,0.0,-652.537386715199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.548206090927124,0.0,0.0,-9.81,1.0,0.0,-113.2879017519951,11.548206090927124,0.0,-658.2083938362491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.598081588745117,0.0,0.0,-9.81,1.0,0.0,-113.7771803855896,11.598081588745117,0.0,-663.883087348308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.648661136627197,0.0,0.0,-9.81,1.0,0.0,-114.2733657503128,11.648661136627197,0.0,-669.6629825229223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.698262453079224,0.0,0.0,-9.81,1.0,0.0,-114.75995466470718,11.698262453079224,0.0,-675.3552273502667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.74826192855835,0.0,0.0,-9.81,1.0,0.0,-115.2504495191574,11.74826192855835,0.0,-681.117689374958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.798379182815552,0.0,0.0,-9.81,1.0,0.0,-115.74209978342056,11.798379182815552,0.0,-686.9183656180661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.848112344741821,0.0,0.0,-9.81,1.0,0.0,-116.22998210191726,11.848112344741821,0.0,-692.6988501386281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.897990942001343,0.0,0.0,-9.81,1.0,0.0,-116.71929114103317,11.897990942001343,0.0,-698.5206446538685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.948360443115234,0.0,0.0,-9.81,1.0,0.0,-117.21341594696044,11.948360443115234,0.0,-704.424625938972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.998674631118774,0.0,0.0,-9.81,1.0,0.0,-117.70699813127517,11.998674631118774,0.0,-710.3469579722813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.048681497573853,0.0,0.0,-9.81,1.0,0.0,-118.19756549119948,12.048681497573853,0.0,-716.2576478451151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.09864354133606,0.0,0.0,-9.81,1.0,0.0,-118.68769314050674,12.09864354133606,0.0,-722.1875275638365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.148460865020752,0.0,0.0,-9.81,1.0,0.0,-119.17640108585357,12.148460865020752,0.0,-728.1245769123072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.198260307312012,0.0,0.0,-9.81,1.0,0.0,-119.66493361473083,12.198260307312012,0.0,-734.0838238681415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.247928857803345,0.0,0.0,-9.81,1.0,0.0,-120.1521820950508,12.247928857803345,0.0,-740.0516085911734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.298417806625366,0.0,0.0,-9.81,1.0,0.0,-120.64747868299483,12.298417806625366,0.0,-746.142972967905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.348258256912231,0.0,0.0,-9.81,1.0,0.0,-121.13641350030898,12.348258256912231,0.0,-752.1804663628964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.408408641815186,0.0,0.0,-9.81,1.0,0.0,-121.72648877620695,12.408408641815186,0.0,-759.5023615156704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.44790005683899,0.0,0.0,-9.81,1.0,0.0,-122.11389955759046,12.44790005683899,0.0,-764.3248122032743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.498369932174683,0.0,0.0,-9.81,1.0,0.0,-122.60900903463362,12.498369932174683,0.0,-770.5128736042851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.548242092132568,0.0,0.0,-9.81,1.0,0.0,-123.09825492382048,12.548242092132568,0.0,-776.6520494643825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.598620891571045,0.0,0.0,-9.81,1.0,0.0,-123.59247094631193,12.598620891571045,0.0,-782.8784897702925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.648175716400146,0.0,0.0,-9.81,1.0,0.0,-124.07860377788542,12.648175716400146,0.0,-789.0271832455451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.69805908203125,0.0,0.0,-9.81,1.0,0.0,-124.56795959472655,12.69805908203125,0.0,-795.2410523199294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.747833967208862,0.0,0.0,-9.81,1.0,0.0,-125.05625121831892,12.747833967208862,0.0,-801.4657128650639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.798362970352173,0.0,0.0,-9.81,1.0,0.0,-125.5519407391548,12.798362970352173,0.0,-807.8097272733214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.848501682281494,0.0,0.0,-9.81,1.0,0.0,-126.04380150318144,12.848501682281494,0.0,-814.129401127366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.898708581924438,0.0,0.0,-9.81,1.0,0.0,-126.53633118867873,12.898708581924438,0.0,-820.4823980085424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.947877168655396,0.0,0.0,-9.81,1.0,0.0,-127.01867502450942,12.947877168655396,0.0,-826.7277267479362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
12.998166561126709,0.0,0.0,-9.81,1.0,0.0,-127.51201396465301,12.998166561126709,0.0,-833.1402284630122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.048136472702026,0.0,0.0,-9.81,1.0,0.0,-128.00221879720687,13.048136472702026,0.0,-839.5364880177531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.097923040390015,0.0,0.0,-9.81,1.0,0.0,-128.49062502622604,13.097923040390015,0.0,-845.9335952178932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.148371458053589,0.0,0.0,-9.81,1.0,0.0,-128.9855240035057,13.148371458053589,0.0,-852.440710805377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.19844365119934,0.0,0.0,-9.81,1.0,0.0,-129.47673221826554,13.19844365119934,0.0,-858.9238947488908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.248042345046997,0.0,0.0,-9.81,1.0,0.0,-129.96329540491104,13.248042345046997,0.0,-865.3699044491115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.298137187957764,0.0,0.0,-9.81,1.0,0.0,-130.45472581386565,13.298137187957764,0.0,-871.9050134457242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.348065853118896,0.0,0.0,-9.81,1.0,0.0,-130.94452601909637,13.348065853118896,0.0,-878.4428988400149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.398733615875244,0.0,0.0,-9.81,1.0,0.0,-131.44157677173615,13.398733615875244,0.0,-885.1027494682055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.44855785369873,0.0,0.0,-9.81,1.0,0.0,-131.93035254478454,13.44855785369873,0.0,-891.6760787295333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.498380899429321,0.0,0.0,-9.81,1.0,0.0,-132.41911662340164,13.498380899429321,0.0,-898.2736024326655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.548632621765137,0.0,0.0,-9.81,1.0,0.0,-132.91208601951598,13.548632621765137,0.0,-904.9526636743922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.598020553588867,0.0,0.0,-9.81,1.0,0.0,-133.39658163070678,13.598020553588867,0.0,-911.5408449534882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.648633003234863,0.0,0.0,-9.81,1.0,0.0,-133.893089761734,13.648633003234863,0.0,-918.3175022170008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.698171377182007,0.0,0.0,-9.81,1.0,0.0,-134.37906121015547,13.698171377182007,0.0,-924.9744224018956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.74811339378357,0.0,0.0,-9.81,1.0,0.0,-134.8689923930168,13.74811339378357,0.0,-931.7100518590237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.798264026641846,0.0,0.0,-9.81,1.0,0.0,-135.36097010135651,13.798264026641846,0.0,-938.4984901739169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.848286151885986,0.0,0.0,-9.81,1.0,0.0,-135.85168715000154,13.848286151885986,0.0,-945.2940802831621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.89801836013794,0.0,0.0,-9.81,1.0,0.0,-136.3395601129532,13.89801836013794,0.0,-952.0745476796792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.94849944114685,0.0,0.0,-9.81,1.0,0.0,-136.83477951765062,13.94849944114685,0.0,-958.9821152693462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
13.997879266738892,0.0,0.0,-9.81,1.0,0.0,-137.31919560670855,13.997879266738892,0.0,-965.7629131988448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
14.048713684082031,0.0,0.0,-9.81,1.0,0.0,-137.81788124084474,14.048713684082031,0.0,-972.7688048911891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
14.097829341888428,0.0,0.0,-9.81,1.0,0.0,-138.2997058439255,14.097829341888428,0.0,-979.5614859181446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
14.148641347885132,0.0,0.0,-9.81,1.0,0.0,-138.79817162275316,14.148641347885132,0.0,-986.6140994469715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
14.205913305282593,0.0,0.0,-9.81,1.0,0.0,-139.36000952482226,14.205913305282593,0.0,-994.5955199753869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
14.248221158981323,0.0,0.0,-9.81,1.0,0.0,-139.7750495696068,14.248221158981323,0.0,-1000.5091023233106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.289209604263306,0.0,0.0,-9.81,1.0,0.0,-149.98714621782307,15.289209604263306,0.0,-1156.6439884768836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.340936183929443,0.0,0.0,-9.81,1.0,0.0,-150.49458396434787,15.340936183929443,0.0,-1164.4285585636376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.39367961883545,0.0,0.0,-9.81,1.0,0.0,-151.0119970607758,15.39367961883545,0.0,-1172.3934500006385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.44498610496521,0.0,0.0,-9.81,1.0,0.0,-151.51531368970876,15.44498610496521,0.0,-1180.1671683409058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.49731969833374,0.0,0.0,-9.81,1.0,0.0,-152.02870624065403,15.49731969833374,0.0,-1188.123376833648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.548596620559692,0.0,0.0,-9.81,1.0,0.0,-152.53173284769062,15.548596620559692,0.0,-1195.9447346358688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.597877264022827,0.0,0.0,-9.81,1.0,0.0,-153.01517596006397,15.597877264022827,0.0,-1203.4854209668056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.648296117782593,0.0,0.0,-9.81,1.0,0.0,-153.50978491544728,15.648296117782593,0.0,-1211.2252083631506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.698505878448486,0.0,0.0,-9.81,1.0,0.0,-154.0023426675797,15.698505878448486,0.0,-1218.9576291304768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.74787950515747,0.0,0.0,-9.81,1.0,0.0,-154.48669794559484,15.74787950515747,0.0,-1226.5851976863462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.798960208892822,0.0,0.0,-9.81,1.0,0.0,-154.98779964923864,15.798960208892822,0.0,-1234.502083562823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.847858428955078,0.0,0.0,-9.81,1.0,0.0,-155.46749118804937,15.847858428955078,0.0,-1242.104167159463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.89871096611023,0.0,0.0,-9.81,1.0,0.0,-155.9663545775414,15.89871096611023,0.0,-1250.035452000571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
15.947893381118774,0.0,0.0,-9.81,1.0,0.0,-156.44883406877523,15.947893381118774,0.0,-1257.7299834853445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
